report_id,country_code,rate,gender
961,AFG,17.017839431762695,female
962,AFG,22.600780487060547,female
963,ALB,98.25227355957031,female
964,ALB,94.68180847167969,female
965,ALB,95.69148254394531,female
966,ALB,96.13607025146484,female
967,ALB,97.76112365722656,female
968,DZA,35.83992004394531,female
969,DZA,60.07508087158203,female
970,DZA,63.91878890991211,female
971,DZA,67.54875183105469,female
972,DZA,75.32296752929688,female
973,ASM,97.21990966796875,female
974,AGO,54.194488525390625,female
975,AGO,53.40721130371094,female
976,ATG,99.41999816894531,female
977,ATG,99.41999816894531,female
978,ATG,99.41999816894531,female
979,ARG,93.58088684082031,female
980,ARG,95.91699981689453,female
981,ARG,97.19341278076172,female
982,ARG,98.51077270507812,female
983,ARG,99.00176239013672,female
984,ARG,98.92807006835938,female
985,ARG,98.99983978271484,female
986,ARG,99.0999526977539,female
987,ARG,99.0912094116211,female
988,ARG,98.93282318115234,female
989,ARG,99.20877075195312,female
990,ARG,99.14309692382812,female
991,ARG,99.06204223632812,female
992,ARM,98.15013885498047,female
993,ARM,99.16107177734375,female
994,ARM,99.69035339355469,female
995,ARM,99.67716217041016,female
996,ARM,99.7445068359375,female
997,ABW,97.07135772705078,female
998,ABW,96.71977996826172,female
999,ABW,97.81268310546875,female
1000,AZE,98.1747817993164,female
1001,AZE,99.38394165039062,female
1002,AZE,99.6821517944336,female
1003,AZE,99.692626953125,female
1004,AZE,99.70496368408203,female
1005,AZE,99.7028579711914,female
1006,AZE,99.7168197631836,female
1007,AZE,99.71965789794922,female
1008,AZE,99.7171401977539,female
1009,AZE,99.71955108642578,female
1010,AZE,99.72199249267578,female
1011,AZE,99.72675323486328,female
1012,BHR,58.59109115600586,female
1013,BHR,76.93231964111328,female
1014,BHR,83.55741882324219,female
1015,BHR,89.01043701171875,female
1016,BGD,17.971630096435547,female
1017,BGD,25.838979721069336,female
1018,BGD,40.82334899902344,female
1019,BGD,43.740848541259766,female
1020,BGD,55.11943817138672,female
1021,BGD,54.23603820800781,female
1022,BGD,57.78900146484375,female
1023,BGD,57.860931396484375,female
1024,BGD,62.25299072265625,female
1025,BGD,69.89720916748047,female
1026,BGD,70.08570098876953,female
1027,BGD,71.18193817138672,female
1028,BGD,71.9483871459961,female
1029,BGD,72.0047836303711,female
1030,BRB,99.25155639648438,female
1031,BRB,99.5999984741211,female
1032,BRB,99.5999984741211,female
1033,BRB,99.5999984741211,female
1034,BRB,99.5999984741211,female
1035,BLR,96.62821960449219,female
1036,BLR,99.41972351074219,female
1037,BLR,99.49398803710938,female
1038,BLR,99.87651062011719,female
1039,BLZ,70.3283920288086,female
1040,BLZ,77.12272644042969,female
1041,BEN,9.538960456848145,female
1042,BEN,16.565120697021484,female
1043,BEN,23.300140380859375,female
1044,BEN,18.442909240722656,female
1045,BEN,22.09387969970703,female
1046,BEN,31.0716495513916,female
1047,BTN,38.680660247802734,female
1048,BTN,45.20450973510742,female
1049,BTN,57.0836181640625,female
1050,BOL,51.37464904785156,female
1051,BOL,72.31321716308594,female
1052,BOL,80.65438079833984,female
1053,BOL,85.9859390258789,female
1054,BOL,86.83174896240234,female
1055,BOL,86.82145690917969,female
1056,BOL,88.0802001953125,female
1057,BOL,91.8732681274414,female
1058,BOL,88.5828628540039,female
1059,BIH,81.9593276977539,female
1060,BIH,94.35993957519531,female
1061,BIH,96.8037109375,female
1062,BIH,94.91049194335938,female
1063,BWA,71.29924011230469,female
1064,BWA,81.80795288085938,female
1065,BWA,87.45121002197266,female
1066,BRA,72.8531494140625,female
1067,BRA,86.50005340576172,female
1068,BRA,88.8061294555664,female
1069,BRA,89.8555908203125,female
1070,BRA,90.22801208496094,female
1071,BRA,90.21955108642578,female
1072,BRA,90.41121673583984,female
1073,BRA,90.68170166015625,female
1074,BRA,91.63314819335938,female
1075,BRA,91.6249008178711,female
1076,BRA,91.76496124267578,female
1077,BRA,92.06051635742188,female
1078,BRA,92.34378814697266,female
1079,BRA,93.02120208740234,female
1080,BRA,93.24371337890625,female
1081,BRA,93.4250717163086,female
1082,BRN,68.84182739257812,female
1083,BRN,82.46135711669922,female
1084,BRN,90.16155242919922,female
1085,BRN,94.65248107910156,female
1086,BRN,96.30126190185547,female
1087,BGR,97.70648956298828,female
1088,BGR,97.98390197753906,female
1089,BFA,3.390589952468872,female
1090,BFA,8.22542953491211,female
1091,BFA,8.057979583740234,female
1092,BFA,15.188770294189453,female
1093,BFA,16.62224006652832,female
1094,BFA,16.29113006591797,female
1095,BFA,21.027219772338867,female
1096,BFA,26.22024917602539,female
1097,BFA,31.04408073425293,female
1098,BDI,11.983570098876953,female
1099,BDI,27.529300689697266,female
1100,BDI,52.23775863647461,female
1101,BDI,43.157188415527344,female
1102,BDI,54.641658782958984,female
1103,BDI,61.223690032958984,female
1104,KHM,56.99250030517578,female
1105,KHM,64.05098724365234,female
1106,KHM,69.58641052246094,female
1107,KHM,69.10901641845703,female
1108,KHM,71.78179931640625,female
1109,KHM,75.03386688232422,female
1110,CMR,29.116130828857422,female
1111,CMR,58.72175979614258,female
1112,CMR,63.02206039428711,female
1113,CMR,64.79949951171875,female
1114,CMR,71.58627319335938,female
1115,CPV,52.998619079589844,female
1116,CPV,69.4445571899414,female
1117,CPV,80.49622344970703,female
1118,CPV,82.04222106933594,female
1119,CYM,99.02147674560547,female
1120,CAF,8.399580001831055,female
1121,CAF,20.33687973022461,female
1122,CAF,35.29090118408203,female
1123,CAF,24.35548973083496,female
1124,CAF,25.756380081176758,female
1125,TCD,4.591829776763916,female
1126,TCD,12.796420097351074,female
1127,TCD,17.980579376220703,female
1128,TCD,13.933409690856934,female
1129,TCD,13.955229759216309,female
1130,CHL,90.80011749267578,female
1131,CHL,94.03671264648438,female
1132,CHL,95.64093017578125,female
1133,CHL,97.74205780029297,female
1134,CHL,97.40083312988281,female
1135,CHL,96.53070831298828,female
1136,CHL,96.16175079345703,female
1137,CHL,96.74395751953125,female
1138,CHL,96.33402252197266,female
1139,CHN,51.136810302734375,female
1140,CHN,68.07208251953125,female
1141,CHN,86.52660369873047,female
1142,CHN,92.71122741699219,female
1143,CHN,95.15933227539062,female
1144,COL,91.14790344238281,female
1145,COL,91.31400299072266,female
1146,COL,92.71463012695312,female
1147,COL,92.91124725341797,female
1148,COL,92.22059631347656,female
1149,COL,92.84561920166016,female
1150,COL,93.43537139892578,female
1151,COL,93.41513061523438,female
1152,COL,93.4867935180664,female
1153,COL,93.66712951660156,female
1154,COL,94.48465728759766,female
1155,COL,94.41581726074219,female
1156,COL,94.89022064208984,female
1157,COL,95.31891632080078,female
1158,COL,95.46903228759766,female
1159,COL,95.87506103515625,female
1160,COM,40.31761932373047,female
1161,COM,63.45901870727539,female
1162,COM,42.637290954589844,female
1163,COM,52.956390380859375,female
1164,COG,49.001338958740234,female
1165,COG,67.48076629638672,female
1166,COG,72.87705993652344,female
1167,COG,74.61875915527344,female
1168,CRI,92.57713317871094,female
1169,CRI,95.0807876586914,female
1170,CRI,97.50041198730469,female
1171,CRI,97.92443084716797,female
1172,CIV,23.433780670166016,female
1173,CIV,28.476669311523438,female
1174,CIV,38.61450958251953,female
1175,CIV,30.461719512939453,female
1176,CIV,36.78424835205078,female
1177,CIV,86.74124908447266,female
1178,HRV,94.81722259521484,female
1179,HRV,97.08390045166016,female
1180,HRV,98.66590881347656,female
1181,CUB,99.7909164428711,female
1182,CUB,99.79988098144531,female
1183,CYP,91.00177764892578,female
1184,CYP,95.07965850830078,female
1185,CYP,98.11622619628906,female
1186,COD,54.0609016418457,female
1187,COD,46.104251861572266,female
1188,COD,62.91864013671875,female
1189,COD,66.4999771118164,female
1190,DOM,72.53607940673828,female
1191,DOM,87.17709350585938,female
1192,DOM,88.27716827392578,female
1193,DOM,89.69730377197266,female
1194,DOM,90.22557067871094,female
1195,DOM,90.22416687011719,female
1196,DOM,91.2505111694336,female
1197,DOM,92.14778900146484,female
1198,DOM,92.32106018066406,female
1199,DOM,93.76412963867188,female
1200,ECU,80.40522766113281,female
1201,ECU,86.19332885742188,female
1202,ECU,89.69709014892578,female
1203,ECU,90.86557006835938,female
1204,ECU,91.12256622314453,female
1205,ECU,90.91754913330078,female
1206,ECU,90.47010803222656,female
1207,ECU,90.22081756591797,female
1208,ECU,90.9516830444336,female
1209,ECU,92.21807861328125,female
1210,ECU,93.25386047363281,female
1211,ECU,93.25662231445312,female
1212,ECU,93.31452941894531,female
1213,ECU,92.0866928100586,female
1214,ECU,92.49024200439453,female
1215,EGY,22.43800926208496,female
1216,EGY,31.392669677734375,female
1217,EGY,43.59531021118164,female
1218,EGY,56.121551513671875,female
1219,EGY,57.81190872192383,female
1220,EGY,63.51580810546875,female
1221,EGY,65.75666046142578,female
1222,EGY,62.70521926879883,female
1223,EGY,65.50569152832031,female
1224,SLV,71.28053283691406,female
1225,SLV,81.00382232666016,female
1226,SLV,79.6621322631836,female
1227,SLV,81.3594970703125,female
1228,SLV,81.81794738769531,female
1229,SLV,82.30802154541016,female
1230,SLV,83.01564025878906,female
1231,SLV,84.67034912109375,female
1232,SLV,86.21710205078125,female
1233,SLV,86.32642364501953,female
1234,SLV,86.67363739013672,female
1235,SLV,87.23413848876953,female
1236,SLV,87.31858825683594,female
1237,GNQ,81.62300109863281,female
1238,GNQ,90.67607879638672,female
1239,ERI,40.22441864013672,female
1240,ERI,54.80107116699219,female
1241,ERI,68.9461898803711,female
1242,EST,99.60147857666016,female
1243,EST,99.76006317138672,female
1244,EST,99.90947723388672,female
1245,SWZ,53.665958404541016,female
1246,SWZ,65.2228775024414,female
1247,SWZ,80.32875061035156,female
1248,SWZ,82.44754791259766,female
1249,SWZ,88.54268646240234,female
1250,ETH,18.51498031616211,female
1251,ETH,22.799999237060547,female
1252,ETH,17.97719955444336,female
1253,ETH,28.921640396118164,female
1254,ETH,44.42338180541992,female
1255,GAB,65.32630920410156,female
1256,GAB,79.87896728515625,female
1257,GAB,83.4239730834961,female
1258,GMB,25.06155014038086,female
1259,GMB,33.57535171508789,female
1260,GMB,41.57701873779297,female
1261,GEO,99.55284881591797,female
1262,GEO,99.51457977294922,female
1263,GEO,99.29474639892578,female
1264,GEO,99.45179748535156,female
1265,GHA,49.791961669921875,female
1266,GHA,65.29469299316406,female
1267,GHA,74.4743881225586,female
1268,GRC,85.31999206542969,female
1269,GRC,89.35330200195312,female
1270,GRC,94.23941040039062,female
1271,GRC,90.76541137695312,female
1272,GRC,91.81246948242188,female
1273,GRC,91.84761047363281,female
1274,GRC,96.50211334228516,female
1275,GRC,97.39409637451172,female
1276,GRD,97.58978271484375,female
1277,GRD,98.5999984741211,female
1278,GRD,98.5999984741211,female
1279,GRD,98.5999984741211,female
1280,GRD,98.5999984741211,female
1281,GUM,96.46308135986328,female
1282,GUM,99.30850219726562,female
1283,GTM,57.292659759521484,female
1284,GTM,63.34138107299805,female
1285,GTM,72.42803955078125,female
1286,GTM,72.1275863647461,female
1287,GTM,76.37065887451172,female
1288,GTM,76.72338104248047,female
1289,GIN,9.743069648742676,female
1290,GIN,18.238679885864258,female
1291,GIN,12.191949844360352,female
1292,GIN,21.962249755859375,female
1293,GIN,27.69256019592285,female
1294,GNB,8.58825969696045,female
1295,GNB,27.49420928955078,female
1296,GNB,30.768510818481445,female
1297,GUY,87.25198364257812,female
1298,GUY,85.03460693359375,female
1299,HTI,32.524959564208984,female
1300,HTI,54.86146926879883,female
1301,HTI,44.599449157714844,female
1302,HTI,58.30052185058594,female
1303,HND,80.22360229492188,female
1304,HND,83.45276641845703,female
1305,HND,84.72502899169922,female
1306,HND,84.93026733398438,female
1307,HND,85.05148315429688,female
1308,HND,85.28472900390625,female
1309,HND,87.02599334716797,female
1310,HND,87.8936996459961,female
1311,HND,88.93486022949219,female
1312,HND,87.26555633544922,female
1313,HND,88.73169708251953,female
1314,HUN,98.45413208007812,female
1315,HUN,99.0999984741211,female
1316,IND,25.676250457763672,female
1317,IND,33.729530334472656,female
1318,IND,47.842098236083984,female
1319,IND,50.823760986328125,female
1320,IND,59.277320861816406,female
1321,IND,65.79080963134766,female
1322,IDN,57.69462966918945,female
1323,IDN,75.2701187133789,female
1324,IDN,86.79959106445312,female
1325,IDN,88.78697967529297,female
1326,IDN,89.10138702392578,female
1327,IDN,89.67711639404297,female
1328,IDN,90.0687026977539,female
1329,IDN,93.45089721679688,female
1330,IDN,93.33570861816406,female
1331,IDN,93.58692169189453,female
1332,IDN,93.99217987060547,female
1333,IDN,94.55235290527344,female
1334,IRN,24.423080444335938,female
1335,IRN,41.03395080566406,female
1336,IRN,56.15642166137695,female
1337,IRN,66.06775665283203,female
1338,IRN,70.4000015258789,female
1339,IRN,76.80264282226562,female
1340,IRN,77.24002075195312,female
1341,IRN,77.69471740722656,female
1342,IRN,78.41626739501953,female
1343,IRN,79.7558364868164,female
1344,IRN,79.83934783935547,female
1345,IRN,80.78743743896484,female
1346,IRQ,64.16950225830078,female
1347,IRQ,69,female
1348,IRQ,63.400001525878906,female
1349,IRQ,74.5999984741211,female
1350,IRQ,76.80000305175781,female
1351,IRQ,79.9000015258789,female
1352,ISR,88.67472076416016,female
1353,ITA,95.53666687011719,female
1354,ITA,98.04215240478516,female
1355,ITA,98.5795669555664,female
1356,ITA,98.97191619873047,female
1357,JAM,85.87207794189453,female
1358,JAM,92.69999694824219,female
1359,JOR,52.11061096191406,female
1360,JOR,84.71392059326172,female
1361,JOR,87.00581359863281,female
1362,JOR,88.90331268310547,female
1363,JOR,89.2077407836914,female
1364,JOR,93.93345642089844,female
1365,JOR,97.37200927734375,female
1366,JOR,97.83207702636719,female
1367,KAZ,96.1387710571289,female
1368,KAZ,99.28990173339844,female
1369,KAZ,99.68428802490234,female
1370,KAZ,99.7389907836914,female
1371,KAZ,99.7389907836914,female
1372,KEN,77.89298248291016,female
1373,KEN,66.86312103271484,female
1374,KEN,74.00631713867188,female
1375,KEN,78.18892669677734,female
1376,KWT,48.01520919799805,female
1377,KWT,59.11050033569336,female
1378,KWT,68.84937286376953,female
1379,KWT,74.14871978759766,female
1380,KWT,91.0425033569336,female
1381,KWT,90.82862854003906,female
1382,KWT,91.50348663330078,female
1383,KWT,91.77864837646484,female
1384,KWT,92.68093872070312,female
1385,KWT,94.96524810791016,female
1386,KWT,94.30116271972656,female
1387,KWT,94.47004699707031,female
1388,KWT,94.82576751708984,female
1389,KWT,94.90515899658203,female
1390,KWT,95.35169982910156,female
1391,KGZ,98.13063049316406,female
1392,KGZ,98.98120880126953,female
1393,KGZ,99.49971771240234,female
1394,LAO,47.90235900878906,female
1395,LAO,58.46070098876953,female
1396,LAO,60.90251922607422,female
1397,LAO,63.22698974609375,female
1398,LAO,49.723079681396484,female
1399,LAO,79.39103698730469,female
1400,LVA,99.18879699707031,female
1401,LVA,99.70973205566406,female
1402,LVA,99.90792083740234,female
1403,LVA,99.90640258789062,female
1404,LBN,85.96778106689453,female
1405,LBN,88.0870590209961,female
1406,LBN,93.30500793457031,female
1407,LSO,92.04644775390625,female
1408,LSO,84.96395874023438,female
1409,LSO,84.93489074707031,female
1410,LBR,19.30278968811035,female
1411,LBR,27.034910202026367,female
1412,LBR,34.09225845336914,female
1413,LBY,42.31354904174805,female
1414,LBY,63.70000076293945,female
1415,LBY,77.80000305175781,female
1416,LTU,97.7815933227539,female
1417,LTU,99.64794158935547,female
1418,LTU,99.83323669433594,female
1419,MAC,86.21588134765625,female
1420,MAC,87.77497100830078,female
1421,MAC,90.72358703613281,female
1422,MAC,93.7319107055664,female
1423,MAC,95.0325698852539,female
1424,MDG,65.27857208251953,female
1425,MDG,54.75429916381836,female
1426,MDG,61.64141082763672,female
1427,MDG,68.2833023071289,female
1428,MDG,75.0705795288086,female
1429,MWI,33.52302169799805,female
1430,MWI,53.99711990356445,female
1431,MWI,51.25196838378906,female
1432,MWI,55.13098907470703,female
1433,MWI,55.20410919189453,female
1434,MYS,61.24850082397461,female
1435,MYS,77.28308868408203,female
1436,MYS,85.35421752929688,female
1437,MYS,90.7476806640625,female
1438,MYS,93.36942291259766,female
1439,MYS,93.55406951904297,female
1440,MYS,93.50482940673828,female
1441,MYS,93.64668273925781,female
1442,MDV,82.17816162109375,female
1443,MDV,92.3590087890625,female
1444,MDV,96.14601135253906,female
1445,MDV,96.44297790527344,female
1446,MDV,98.42984771728516,female
1447,MDV,98.6916732788086,female
1448,MDV,98.11470794677734,female
1449,MLI,5.7352800369262695,female
1450,MLI,11.89342975616455,female
1451,MLI,15.899999618530273,female
1452,MLI,18.19091033935547,female
1453,MLI,20.28792953491211,female
1454,MLI,18.90468978881836,female
1455,MLI,22.195810317993164,female
1456,MLI,25.73516082763672,female
1457,MLI,22.07847023010254,female
1458,MLT,87.2861328125,female
1459,MLT,89.24263763427734,female
1460,MLT,93.5042495727539,female
1461,MLT,94.7900390625,female
1462,MLT,95.98872375488281,female
1463,MHL,98.2029800415039,female
1464,MRT,43.4173583984375,female
1465,MRT,35.34843063354492,female
1466,MRT,56.59244155883789,female
1467,MRT,43.35438919067383,female
1468,MUS,74.660888671875,female
1469,MUS,80.50003051757812,female
1470,MUS,86.65807342529297,female
1471,MUS,88.9793472290039,female
1472,MUS,89.05094146728516,female
1473,MUS,90.28331756591797,female
1474,MUS,90.65402221679688,female
1475,MUS,90.98055267333984,female
1476,MUS,89.36637878417969,female
1477,MEX,79.89099884033203,female
1478,MEX,84.9559097290039,female
1479,MEX,88.68203735351562,female
1480,MEX,88.72863006591797,female
1481,MEX,89.63101959228516,female
1482,MEX,90.21041107177734,female
1483,MEX,89.83451080322266,female
1484,MEX,91.35555267333984,female
1485,MEX,91.45361328125,female
1486,MEX,92.11624908447266,female
1487,MEX,91.8534164428711,female
1488,MEX,92.3382797241211,female
1489,MEX,93.17923736572266,female
1490,MEX,92.90393829345703,female
1491,MEX,93.59133911132812,female
1492,MEX,93.4854965209961,female
1493,MEX,93.96852111816406,female
1494,MEX,94.16575622558594,female
1495,MEX,94.60804748535156,female
1496,MEX,94.49513244628906,female
1497,MDA,94.4444808959961,female
1498,MDA,95.49230194091797,female
1499,MDA,99.14041900634766,female
1500,MNG,97.52880096435547,female
1501,MNG,98.33663177490234,female
1502,MNG,98.64888763427734,female
1503,MNG,99.2410888671875,female
1504,MNE,83.23545837402344,female
1505,MNE,97.77604675292969,female
1506,MNE,96.3188705444336,female
1507,MNE,97.5005111694336,female
1508,MNE,98.27134704589844,female
1509,MAR,17.514869689941406,female
1510,MAR,28.725419998168945,female
1511,MAR,39.61956024169922,female
1512,MAR,42.58784866333008,female
1513,MAR,43.92108154296875,female
1514,MAR,57.639991760253906,female
1515,MAR,59.130638122558594,female
1516,MAR,53.31092071533203,female
1517,MAR,64.59137725830078,female
1518,MOZ,12.096529960632324,female
1519,MOZ,24.96419906616211,female
1520,MOZ,33.1939582824707,female
1521,MOZ,36.45227813720703,female
1522,MOZ,43.062461853027344,female
1523,MOZ,50.29513931274414,female
1524,MMR,71.63086700439453,female
1525,MMR,86.41517639160156,female
1526,MMR,71.84699249267578,female
1527,MMR,86.26860809326172,female
1528,NAM,73.98660278320312,female
1529,NAM,83.54032135009766,female
1530,NAM,78.35098266601562,female
1531,NAM,87.95105743408203,female
1532,NAM,91.43643188476562,female
1533,NPL,9.153120040893555,female
1534,NPL,17.381790161132812,female
1535,NPL,34.88676071166992,female
1536,NPL,48.837589263916016,female
1537,NPL,59.724430084228516,female
1538,NCL,90.310791015625,female
1539,NCL,92.07344055175781,female
1540,NCL,95.46530151367188,female
1541,NCL,97.5,female
1542,NIC,76.6016616821289,female
1543,NIC,77.9160385131836,female
1544,NIC,82.77935028076172,female
1545,NER,9.3993501663208,female
1546,NER,15.084139823913574,female
1547,NER,22.55129051208496,female
1548,NER,26.649999618530273,female
1549,NGA,43.72919845581055,female
1550,NGA,43.32204818725586,female
1551,NGA,64.2544937133789,female
1552,NGA,41.38676071166992,female
1553,NGA,52.65647888183594,female
1554,PRK,99.99761199951172,female
1555,MKD,90.92801666259766,female
1556,MKD,94.05606842041016,female
1557,MKD,96.69999694824219,female
1558,MKD,97.60762023925781,female
1559,OMN,73.53170776367188,female
1560,OMN,80.87226104736328,female
1561,OMN,81.80323028564453,female
1562,OMN,88.92669677734375,female
1563,OMN,86.0372085571289,female
1564,OMN,90.94416046142578,female
1565,OMN,92.22560119628906,female
1566,OMN,92.6939926147461,female
1567,PAK,14.771550178527832,female
1568,PAK,29.043840408325195,female
1569,PAK,35.36751937866211,female
1570,PAK,39.61323165893555,female
1571,PAK,38.457759857177734,female
1572,PAK,40.081180572509766,female
1573,PAK,40.31462097167969,female
1574,PAK,41.01552963256836,female
1575,PAK,41.97539138793945,female
1576,PAK,43.07189178466797,female
1577,PAK,41.97494125366211,female
1578,PAK,44.28342056274414,female
1579,PAK,46.46767044067383,female
1580,PAK,45.398399353027344,female
1581,PAK,46.49003982543945,female
1582,PLW,90.50324249267578,female
1583,PLW,99.52793884277344,female
1584,PLW,96.34014892578125,female
1585,PSE,79.76364135742188,female
1586,PSE,88.7657470703125,female
1587,PSE,89.75801086425781,female
1588,PSE,90.34676361083984,female
1589,PSE,90.75170135498047,female
1590,PSE,91.4814682006836,female
1591,PSE,91.84744262695312,female
1592,PSE,92.24562072753906,female
1593,PSE,93.21846008300781,female
1594,PSE,93.77192687988281,female
1595,PSE,94.09632873535156,female
1596,PSE,94.53014373779297,female
1597,PSE,94.88633728027344,female
1598,PSE,95.28157806396484,female
1599,PSE,95.74188995361328,female
1600,PSE,95.91488647460938,female
1601,PSE,96.20166778564453,female
1602,PAN,88.0465316772461,female
1603,PAN,88.21485137939453,female
1604,PAN,91.24717712402344,female
1605,PAN,93.48526000976562,female
1606,PAN,94.88172149658203,female
1607,PAN,95.35887908935547,female
1608,PNG,50.91773986816406,female
1609,PNG,57.900001525878906,female
1610,PRY,75.85298156738281,female
1611,PRY,88.55870819091797,female
1612,PRY,93.4532699584961,female
1613,PRY,92.49443054199219,female
1614,PRY,93.14401245117188,female
1615,PRY,92.92574310302734,female
1616,PRY,93.58785247802734,female
1617,PRY,94.46626281738281,female
1618,PRY,94.21479797363281,female
1619,PRY,94.87442016601562,female
1620,PRY,93.83505249023438,female
1621,PRY,93.53170776367188,female
1622,PRY,92.65534210205078,female
1623,PRY,94.18141174316406,female
1624,PER,73.85833740234375,female
1625,PER,81.65875244140625,female
1626,PER,82.0626220703125,female
1627,PER,82.4543685913086,female
1628,PER,83.45487213134766,female
1629,PER,84.64688110351562,female
1630,PER,90.66883087158203,female
1631,PER,90.44918060302734,female
1632,PER,91.24652862548828,female
1633,PER,91.18852996826172,female
1634,PER,91.27012634277344,female
1635,PER,91.70310974121094,female
1636,PER,92.01902770996094,female
1637,PHL,82.76215362548828,female
1638,PHL,93.18071746826172,female
1639,PHL,94.53865051269531,female
1640,PHL,92.6549072265625,female
1641,PHL,93.56452941894531,female
1642,PHL,95.82563018798828,female
1643,PHL,96.78736114501953,female
1644,PHL,98.24175262451172,female
1645,PHL,96.85243225097656,female
1646,POL,98.25198364257812,female
1647,POL,98.25198364257812,female
1648,POL,98.25198364257812,female
1649,POL,98.25198364257812,female
1650,PRT,74.60798645019531,female
1651,PRT,84.65821075439453,female
1652,PRT,92.86077117919922,female
1653,PRT,95.07251739501953,female
1654,PRI,85.850341796875,female
1655,PRI,89.73095703125,female
1656,PRI,92.5301513671875,female
1657,PRI,92.39002227783203,female
1658,QAT,72.45894622802734,female
1659,QAT,80.88867950439453,female
1660,QAT,86.711181640625,female
1661,QAT,90.43611907958984,female
1662,QAT,89.13771057128906,female
1663,QAT,90.15306854248047,female
1664,QAT,91.89582061767578,female
