report_id,country_code,rate,gender
1665,QAT,90.24652862548828,female
1666,QAT,90.81172180175781,female
1667,QAT,91.72962951660156,female
1668,QAT,92.45240020751953,female
1669,QAT,94.20703887939453,female
1670,QAT,94.71150970458984,female
1671,ROU,94.9826889038086,female
1672,ROU,96.26631927490234,female
1673,ROU,98.20520782470703,female
1674,ROU,98.59976959228516,female
1675,RUS,96.75817108154297,female
1676,RUS,99.22836303710938,female
1677,RUS,99.64778137207031,female
1678,RUS,99.7341079711914,female
1679,RWA,26.573579788208008,female
1680,RWA,59.75033950805664,female
1681,RWA,61.54861068725586,female
1682,RWA,64.66448974609375,female
1683,RWA,66.13744354248047,female
1684,RWA,69.39453887939453,female
1685,WSM,97.42173767089844,female
1686,WSM,99.06952667236328,female
1687,WSM,99.24504089355469,female
1688,STP,42.363380432128906,female
1689,STP,61.92047882080078,female
1690,STP,77.94922637939453,female
1691,STP,60.083030700683594,female
1692,STP,85.44170379638672,female
1693,STP,89.51573181152344,female
1694,SAU,57.27783966064453,female
1695,SAU,69.29119110107422,female
1696,SAU,76.33515930175781,female
1697,SAU,91.36924743652344,female
1698,SAU,92.70719909667969,female
1699,SAU,96.04924774169922,female
1700,SEN,17.863269805908203,female
1701,SEN,29.247339248657227,female
1702,SEN,32.987579345703125,female
1703,SEN,37.42441177368164,female
1704,SEN,40.25495147705078,female
1705,SEN,33.76036071777344,female
1706,SEN,39.798561096191406,female
1707,SRB,94.06828308105469,female
1708,SRB,96.74910736083984,female
1709,SRB,98.22827911376953,female
1710,SRB,99.11560821533203,female
1711,SYC,85.48930358886719,female
1712,SYC,88.58660125732422,female
1713,SYC,92.25897979736328,female
1714,SYC,94.44898223876953,female
1715,SYC,96.3501968383789,female
1716,SLE,24.1589298248291,female
1717,SLE,24.856679916381836,female
1718,SLE,34.85203170776367,female
1719,SGP,73.96853637695312,female
1720,SGP,83.02684783935547,female
1721,SGP,88.64517974853516,female
1722,SGP,93.77481079101562,female
1723,SGP,94.0683364868164,female
1724,SGP,94.35958862304688,female
1725,SGP,94.6418685913086,female
1726,SGP,94.91132354736328,female
1727,SGP,95.1906509399414,female
1728,SGP,95.44789123535156,female
1729,SGP,95.68946838378906,female
1730,SGP,95.9194107055664,female
1731,SGP,96.13475799560547,female
1732,SVN,99.45375061035156,female
1733,SVN,99.5999984741211,female
1734,SVN,99.5999984741211,female
1735,SLB,69,female
1736,SLB,69,female
1737,SOM,3.6871700286865234,female
1738,ZAF,74.80718994140625,female
1739,ZAF,80.92862701416016,female
1740,ZAF,87.04309844970703,female
1741,ZAF,91.76815795898438,female
1742,ZAF,91.7139892578125,female
1743,ZAF,92.04788970947266,female
1744,ZAF,92.58625030517578,female
1745,ZAF,93.07305908203125,female
1746,ZAF,93.40802764892578,female
1747,ZAF,86.45863342285156,female
1748,ZAF,94.53317260742188,female
1749,KOR,97.61865997314453,female
1750,SSD,19.18638038635254,female
1751,SSD,28.864259719848633,female
1752,ESP,89.93692016601562,female
1753,ESP,95.0510025024414,female
1754,ESP,96.23088073730469,female
1755,ESP,96.9251480102539,female
1756,ESP,96.9748306274414,female
1757,ESP,97.26032257080078,female
1758,ESP,96.8868408203125,female
1759,ESP,96.92597198486328,female
1760,ESP,97.00450134277344,female
1761,ESP,97.06556701660156,female
1762,ESP,97.2180404663086,female
1763,ESP,97.44053649902344,female
1764,ESP,97.48735046386719,female
1765,ESP,97.54712677001953,female
1766,ESP,97.69535827636719,female
1767,ESP,97.9737777709961,female
1768,ESP,98.18704223632812,female
1769,LKA,82.02197265625,female
1770,LKA,89.13575744628906,female
1771,LKA,89.09134674072266,female
1772,LKA,89.07347106933594,female
1773,LKA,89.95867919921875,female
1774,LKA,91.4861068725586,female
1775,LKA,90.97074127197266,female
1776,LKA,90.79560089111328,female
1777,LKA,91.58087158203125,female
1778,SDN,52.146400451660156,female
1779,SDN,46.69963073730469,female
1780,SDN,56.063228607177734,female
1781,SUR,87.19744110107422,female
1782,SUR,93.76537322998047,female
1783,SUR,94.0035400390625,female
1784,SUR,90.99790954589844,female
1785,SUR,92.7120590209961,female
1786,SYR,37.05915832519531,female
1787,SYR,74.24044036865234,female
1788,SYR,73.62655639648438,female
1789,TJK,96.64179992675781,female
1790,TJK,99.22122955322266,female
1791,TJK,99.69999694824219,female
1792,TZA,48.08802032470703,female
1793,TZA,62.17232131958008,female
1794,TZA,60.752620697021484,female
1795,TZA,73.34718322753906,female
1796,TZA,73.09382629394531,female
1797,THA,83.89334869384766,female
1798,THA,90.51602172851562,female
1799,THA,91.52957153320312,female
1800,THA,96.42704772949219,female
1801,THA,92.24916076660156,female
1802,THA,91.19193267822266,female
1803,THA,92.42855834960938,female
1804,TLS,30,female
1805,TLS,42.5,female
1806,TLS,52.95899963378906,female
1807,TLS,64.2109375,female
1808,TGO,38.45328903198242,female
1809,TGO,44.37662887573242,female
1810,TGO,43.60689926147461,female
1811,TGO,47.97739028930664,female
1812,TGO,51.24177932739258,female
1813,TGO,55.05149841308594,female
1814,TON,99.52552795410156,female
1815,TON,98.97554779052734,female
1816,TON,99.08251190185547,female
1817,TON,99.43421936035156,female
1818,TON,99.47502899169922,female
1819,TTO,93.46417236328125,female
1820,TTO,95.66178894042969,female
1821,TTO,97.0999984741211,female
1822,TTO,98.30000305175781,female
1823,TUN,35.76757049560547,female
1824,TUN,65.34786224365234,female
1825,TUN,68.5093765258789,female
1826,TUN,69.2093734741211,female
1827,TUN,71.08821105957031,female
1828,TUN,71.72959899902344,female
1829,TUN,72.16065216064453,female
1830,TUN,72.22377014160156,female
1831,TUR,45.09891891479492,female
1832,TUR,49.80641174316406,female
1833,TUR,64.23171997070312,female
1834,TUR,68.51966094970703,female
1835,TUR,79.5816879272461,female
1836,TUR,80.5489501953125,female
1837,TUR,80.38516235351562,female
1838,TUR,81.26383209228516,female
1839,TUR,85.34716033935547,female
1840,TUR,88.07317352294922,female
1841,TUR,90.31009674072266,female
1842,TUR,91.60452270507812,female
1843,TUR,92.13807678222656,female
1844,TUR,92.40181732177734,female
1845,TUR,92.64581298828125,female
1846,TUR,93.5630111694336,female
1847,TUR,93.4982681274414,female
1848,TUR,94.42404174804688,female
1849,TKM,98.26177215576172,female
1850,TKM,99.5999984741211,female
1851,UGA,44.826690673828125,female
1852,UGA,58.909881591796875,female
1853,UGA,62.07897186279297,female
1854,UGA,64.5914535522461,female
1855,UGA,61.970428466796875,female
1856,UGA,70.83805847167969,female
1857,UKR,99.17156982421875,female
1858,UKR,99.95819854736328,female
1859,ARE,38.12487030029297,female
1860,ARE,68.6612777709961,female
1861,ARE,91.47474670410156,female
1862,ARE,96.86031341552734,female
1863,URY,94.30451965332031,female
1864,URY,95.88153839111328,female
1865,URY,97.27095794677734,female
1866,URY,98.08435821533203,female
1867,URY,98.24192810058594,female
1868,URY,98.46366119384766,female
1869,URY,98.53372192382812,female
1870,URY,98.49095153808594,female
1871,URY,98.61907958984375,female
1872,URY,98.66055297851562,female
1873,URY,98.63642883300781,female
1874,URY,98.80905151367188,female
1875,URY,98.86746215820312,female
1876,URY,98.8503189086914,female
1877,URY,98.96391296386719,female
1878,URY,99.00773620605469,female
1879,URY,99.03526306152344,female
1880,UZB,98.13858032226562,female
1881,UZB,99.9958724975586,female
1882,UZB,99.97599029541016,female
1883,UZB,99.97576904296875,female
1884,UZB,99.97840881347656,female
1885,UZB,99.98587036132812,female
1886,UZB,99.99994659423828,female
1887,VUT,47.782588958740234,female
1888,VUT,53.70000076293945,female
1889,VUT,65.5999984741211,female
1890,VUT,76.19999694824219,female
1891,VUT,83.19999694824219,female
1892,VUT,86.70609283447266,female
1893,VEN,83.0046615600586,female
1894,VEN,89.00485229492188,female
1895,VEN,92.71598052978516,female
1896,VEN,94.92964172363281,female
1897,VEN,95.35040283203125,female
1898,VEN,95.02887725830078,female
1899,VEN,96.56006622314453,female
1900,VEN,97.21370697021484,female
1901,VNM,78.14038848876953,female
1902,VNM,82.82939147949219,female
1903,VNM,86.92008209228516,female
1904,VNM,86.610107421875,female
1905,VNM,91.37908935546875,female
1906,VNM,94.56565856933594,female
1907,YEM,17.059560775756836,female
1908,YEM,35,female
1909,ZMB,57.35776138305664,female
1910,ZMB,59.80284881591797,female
1911,ZMB,61.83927917480469,female
1912,ZMB,51.78696823120117,female
1913,ZMB,77.74664306640625,female
1914,ZMB,83.08344268798828,female
1915,ZWE,71.85392761230469,female
1916,ZWE,78.51702117919922,female
1917,ZWE,80.06565856933594,female
1918,ZWE,88.28382873535156,female
1919,AFG,45.7960205078125,male
1920,AFG,61.87907,male
1921,ALB,99.36846,male
1922,ALB,98.53712,male
1923,ALB,98.73136,male
1924,ALB,99.37598,male
1925,DZA,86.2300872802734,male
1926,DZA,94.05754,male
1927,DZA,94.38148000000001,male
1928,DZA,95.74706,male
1929,ASM,97.8886184692383,male
1930,AND,100,male
1931,AND,100,male
1932,AGO,83.77693000000001,male
1933,AGO,84.86238,male
1934,ARG,96.45922088623051,male
1935,ARG,98.06549072265629,male
1936,ARG,98.7079,male
1937,ARG,99.13,male
1938,ARM,99.9093704223633,male
1939,ARM,99.75235,male
1940,ARM,99.81841999999999,male
1941,ABW,98.88176,male
1942,ABW,98.96573000000001,male
1943,AZE,99.87034,male
1944,AZE,100,male
1945,AZE,99.95678000000001,male
1946,AZE,99.96745,male
1947,AZE,99.95603,male
1948,AZE,99.955,male
1949,AZE,99.97686999999999,male
1950,AZE,99.97624,male
1951,AZE,99.96367,male
1952,AZE,99.96238000000001,male
1953,BHR,89.6903762817383,male
1954,BHR,97.2586669921875,male
1955,BHR,96.82708000000001,male
1956,BHR,98.61991,male
1957,BGD,44.3621597290039,male
1958,BGD,51.7367286682129,male
1959,BGD,67.16381,male
1960,BGD,54.274330000000006,male
1961,BGD,55.753930000000004,male
1962,BGD,90.90535,male
1963,BRB,99.7203903198242,male
1964,BLR,99.7319793701172,male
1965,BLR,99.75686999999999,male
1966,BLR,99.80033,male
1967,BLZ,78.8059463500977,male
1968,BEN,45.7106399536133,male
1969,BEN,55.130218505859396,male
1970,BEN,59.20508,male
1971,BEN,54.86694,male
1972,BEN,63.94092,male
1973,BTN,80.04191999999999,male
1974,BTN,90.39581,male
1975,BOL,91.4681396484375,male
1976,BOL,96.3184127807617,male
1977,BOL,98.54929,male
1978,BOL,99.75361,male
1979,BOL,99.39023,male
1980,BOL,99.69364,male
1981,BOL,99.24663000000001,male
1982,BOL,99.16245,male
1983,BOL,99.39402,male
1984,BIH,99.7482,male
1985,BIH,99.75125,male
1986,BIH,99.65765,male
1987,BWA,85.9000701904297,male
1988,BWA,92.08331,male
1989,BRA,82.5567626953125,male
1990,BRA,92.65401,male
1991,BRA,95.78389,male
1992,BRA,96.79700000000001,male
1993,BRA,97.05688,male
1994,BRA,97.18046,male
1995,BRA,97.44572,male
1996,BRA,96.71616999999999,male
1997,BRA,97.90999000000001,male
1998,BRA,98.22743,male
1999,BRA,98.25204000000001,male
2000,BRA,98.44697,male
2001,BRN,94.06430053710942,male
2002,BRN,98.10690307617192,male
2003,BRN,98.8743,male
2004,BRN,99.19989,male
2005,BGR,98.30967,male
2006,BGR,98.06693,male
2007,BFA,22.377130508422898,male
2008,BFA,26.7887992858887,male
2009,BFA,25.4782600402832,male
2010,BFA,38.38109,male
2011,BFA,40.37981,male
2012,BFA,39.821870000000004,male
2013,BFA,46.733740000000004,male
2014,BFA,56.994890000000005,male
2015,BDI,40.9319915771484,male
2016,BDI,59.497840881347706,male
2017,BDI,76.78002,male
2018,BDI,66.61451,male
2019,BDI,85.29008,male
2020,KHM,81.8462905883789,male
2021,KHM,87.92011,male
2022,KHM,89.38368,male
2023,KHM,88.35611999999999,male
2024,CMR,79.5916519165039,male
2025,CMR,88.42245,male
2026,CMR,89.41731999999999,male
2027,CMR,85.39748,male
2028,CPV,89.94896697998051,male
2029,CPV,97.87189000000001,male
2030,CPV,97.58501,male
2031,CYM,99.14231,male
2032,CAF,62.561450958252,male
2033,CAF,72.59475,male
2034,CAF,48.8571,male
2035,TCD,26.246229171752898,male
2036,TCD,55.6862,male
2037,TCD,53.70823000000001,male
2038,TCD,51.8363,male
2039,TCD,40.692890000000006,male
2040,CHL,96.18222045898442,male
2041,CHL,98.1564483642578,male
2042,CHL,98.80364,male
2043,CHL,99.11452,male
2044,CHL,98.85938,male
2045,CHL,99.21439000000001,male
2046,CHL,99.00978,male
2047,CHN,95.2085418701172,male
2048,CHN,96.9769287109375,male
2049,CHN,99.19846,male
2050,CHN,99.68961999999999,male
2051,COL,94.6445693969727,male
2052,COL,96.3851165771484,male
2053,COL,97.55252,male
2054,COL,97.51703,male
2055,COL,97.53366,male
2056,COL,97.48288000000001,male
2057,COL,97.54666,male
2058,COL,97.44113,male
2059,COL,97.68271999999999,male
2060,COL,97.76047,male
2061,COL,98.10670999999999,male
2062,COL,98.15518,male
2063,COM,69.35772705078129,male
2064,COM,83.95133,male
2065,COM,73.81076999999999,male
2066,COG,85.68361,male
2067,CRI,96.7545166015625,male
2068,CRI,97.19749,male
2069,CRI,99.00768000000001,male
2070,CIV,59.9322509765625,male
2071,CIV,54.4031295776367,male
2072,CIV,70.84071999999999,male
2073,CIV,58.33263,male
2074,CIV,59.12435,male
2075,HRV,99.6661834716797,male
2076,HRV,99.64426,male
2077,HRV,99.71204,male
2078,CUB,99.95741,male
2079,CUB,99.85526999999999,male
2080,CYP,99.5799102783203,male
2081,CYP,99.73631,male
2082,CYP,99.80454,male
2083,COD,77.98111,male
2084,COD,78.93642,male
2085,COD,91.04756,male
2086,COD,90.96096999999999,male
2087,DOM,81.25730895996091,male
2088,DOM,92.99864000000001,male
2089,DOM,94.62720999999999,male
2090,DOM,95.7753,male
2091,DOM,96.09187,male
2092,DOM,96.32186999999999,male
2093,DOM,96.7627,male
2094,DOM,97.35356,male
2095,DOM,97.22539,male
2096,ECU,94.5548095703125,male
2097,ECU,96.5757675170898,male
2098,ECU,96.3794,male
2099,ECU,95.21831,male
2100,ECU,96.81895,male
2101,ECU,98.46887,male
2102,ECU,98.5865,male
2103,ECU,98.77316,male
2104,ECU,98.57941,male
2105,ECU,99.01074,male
2106,ECU,99.33717,male
2107,ECU,98.9792,male
2108,EGY,63.040679931640604,male
2109,EGY,71.38067626953129,male
2110,EGY,78.990867614746,male
2111,EGY,90.07911999999999,male
2112,EGY,87.8568,male
2113,EGY,90.55763,male
2114,EGY,92.35576,male
2115,EGY,93.64928,male
2116,SLV,84.9452590942383,male
2117,SLV,94.39686999999999,male
2118,SLV,93.21921999999999,male
2119,SLV,95.40501,male
2120,SLV,94.70805,male
2121,SLV,95.66904,male
2122,SLV,96.15056,male
2123,SLV,96.94699,male
2124,SLV,97.46197,male
2125,GNQ,97.6079,male
2126,ERI,86.25322,male
2127,ERI,91.28661,male
2128,EST,99.8340225219727,male
2129,EST,99.7291,male
2130,EST,99.93924,male
2131,SWZ,76.0830764770508,male
2132,SWZ,83.08648681640629,male
2133,SWZ,90.69415,male
2134,SWZ,92.18741999999999,male
2135,ETH,39.288669586181605,male
2136,ETH,62.2,male
2137,ETH,55.88474,male
2138,ETH,62.97093,male
2139,GAB,94.4075469970703,male
2140,GAB,87.38959,male
2141,GMB,64.34049,male
2142,GMB,65.97576,male
2143,GEO,99.78848,male
2144,GEO,99.67772,male
2145,GHA,75.9459,male
2146,GHA,88.31075,male
2147,GRC,99.0480575561523,male
2148,GRC,98.988426208496,male
2149,GRC,98.89446,male
2150,GRC,99.53356,male
2151,GRC,99.44521,male
2152,GRC,99.51223,male
2153,GRC,98.58221,male
2154,GRL,100,male
2155,GRD,98.845359802246,male
2156,GUM,95.3572616577148,male
2157,GUM,99.9000015258789,male
2158,GTM,81.721061706543,male
2159,GTM,86.37878,male
2160,GTM,95.46641,male
2161,GTM,94.18228,male
2162,GTM,95.48186,male
2163,GIN,44.1200485229492,male
2164,GIN,59.46236999999999,male
2165,GIN,37.56715,male
2166,GIN,56.97051,male
2167,GNB,59.6943702697754,male
2168,GNB,74.80124,male
2169,GNB,71.25033,male
2170,GUY,92.42121,male
2171,GUY,96.33185999999999,male
2172,HTI,51.261348724365206,male
2173,HTI,82.65737,male
2174,HTI,74.36740999999999,male
2175,HND,86.89099,male
2176,HND,92.69526,male
2177,HND,94.44801,male
2178,HND,94.93154,male
2179,HND,94.00283,male
2180,HND,93.85074,male
2181,HND,95.04737,male
2182,HND,94.99325,male
2183,HND,94.94519,male
2184,HUN,99.42166137695308,male
2185,HUN,99.1106796264648,male
2186,IND,66.3148727416992,male
2187,IND,73.5097198486328,male
2188,IND,84.19224,male
2189,IND,88.41184,male
2190,IND,90.04483,male
2191,IDN,89.591209411621,male
2192,IDN,97.4022674560547,male
2193,IDN,98.86708,male
2194,IDN,97.02747,male
2195,IDN,99.53748,male
2196,IDN,99.55003,male
2197,IDN,98.80384000000001,male
2198,IDN,99.68156,male
2199,IDN,99.70176,male
2200,IDN,99.68345,male
2201,IRN,70.9001693725585,male
2202,IRN,84.5260772705078,male
2203,IRN,92.4355010986328,male
2204,IRN,95.5168228149414,male
2205,IRN,98.10998000000001,male
2206,IRN,97.14548,male
2207,IRN,98.25652,male
2208,IRN,98.33391999999999,male
2209,IRN,98.10902,male
2210,IRN,98.19154,male
2211,IRQ,88.91216999999999,male
2212,IRQ,57.00646999999999,male
2213,ISR,99.05457305908199,male
2214,ITA,99.6975936889648,male
2215,ITA,99.80447,male
2216,ITA,99.85103000000001,male
2217,JAM,87.31139,male
2218,JOR,95.792137145996,male
2219,JOR,99.32879,male
2220,JOR,98.931,male
2221,JOR,98.95204,male
2222,JOR,98.75873,male
2223,JOR,99.05083,male
2224,JOR,99.00204000000001,male
2225,KAZ,99.6977081298828,male
2226,KAZ,99.81603,male
2227,KAZ,99.80391,male
2228,KAZ,99.94014,male
2229,KEN,93.30951999999999,male
2230,KEN,83.20541999999999,male
2231,KEN,86.93869000000001,male
2232,KWT,77.6922302246094,male
2233,KWT,81.2881622314453,male
2234,KWT,90.6923294067383,male
2235,KWT,93.7998886108398,male
2236,KWT,99.69097,male
2237,KWT,98.52218,male
2238,KWT,98.39884,male
2239,KWT,98.56515999999999,male
2240,KWT,99.06282,male
2241,KWT,98.73638000000001,male
2242,KWT,99.25229,male
2243,KWT,99.15068000000001,male
2244,KGZ,99.65078000000001,male
2245,KGZ,99.70463000000001,male
2246,LAO,78.815788269043,male
2247,LAO,88.06197,male
2248,LAO,82.59933000000001,male
2249,LAO,89.18749,male
2250,LAO,77.27266999999999,male
2251,LVA,99.7500534057617,male
2252,LVA,99.71818,male
2253,LVA,99.80219,male
2254,LBN,98.39605999999999,male
2255,LBN,99.16173,male
2256,LSO,84.82558,male
2257,LSO,74.18503,male
2258,LSO,79.60804,male
2259,LBR,62.8272895812988,male
2260,LBR,65.7604217529297,male
2261,LBR,63.45101999999999,male
2262,LBY,97.85204315185551,male
2263,LBY,99.4237823486328,male
2264,LTU,99.6411819458008,male
2265,LTU,99.66221999999999,male
2266,LTU,99.84546999999999,male
2267,MAC,95.1423873901367,male
2268,MAC,99.43009,male
2269,MAC,99.58699,male
2270,MAC,99.65496999999999,male
2271,MAC,99.72689,male
2272,MDG,72.65446,male
2273,MDG,65.91478000000001,male
2274,MDG,78.41248,male
2275,MWI,70.4406509399414,male
2276,MWI,82.0912322998047,male
2277,MWI,74.26925,male
2278,MWI,78.78466,male
2279,MWI,72.49172,male
2280,MYS,89.49591064453129,male
2281,MYS,95.9064407348633,male
2282,MYS,97.20814,male
2283,MYS,98.38104,male
2284,MDV,84.13037109375,male
2285,MDV,94.88720703125,male
2286,MDV,98.0773086547852,male
2287,MDV,98.03439331054692,male
2288,MDV,98.03439,male
2289,MDV,99.24022,male
2290,MDV,99.08133000000001,male
2291,MLI,26.6656303405762,male
2292,MLI,32.2511787414551,male
2293,MLI,47.37997,male
2294,MLI,56.371269999999996,male
2295,MLI,56.31502,male
2296,MLI,60.525490000000005,male
2297,MLT,94.3650665283203,male
2298,MLT,97.45976,male
2299,MLT,98.40398,male
2300,MHL,98.16972,male
2301,MRT,67.73265,male
2302,MRT,66.39988000000001,male
2303,MUS,90.6955718994141,male
2304,MUS,93.72184,male
2305,MUS,97.68915,male
2306,MEX,93.08718872070308,male
2307,MEX,95.9634628295898,male
2308,MEX,96.7512,male
2309,MEX,97.9407,male
2310,MEX,97.5173,male
2311,MEX,97.64425,male
2312,MEX,98.10611999999999,male
2313,MEX,98.19888,male
2314,MEX,98.40971,male
2315,MEX,98.67003000000001,male
2316,MEX,98.37557,male
2317,MEX,98.41656,male
2318,MEX,98.72036999999999,male
2319,MEX,98.52684,male
2320,MEX,98.92220999999999,male
2321,MEX,98.87351,male
2322,MDA,99.72015380859379,male
2323,MDA,99.40321,male
2324,MDA,99.33775,male
2325,MNG,96.99861,male
2326,MNG,98.02181,male
2327,MNE,99.1471099853516,male
2328,MNE,99.26254272460942,male
2329,MNE,99.45795,male
2330,MNE,99.36079000000001,male
2331,MAR,58.1169204711914,male
2332,MAR,71.384910583496,male
2333,MAR,80.80266999999999,male
2334,MAR,85.80525,male
2335,MAR,86.72861999999999,male
2336,MAR,88.82942,male
2337,MAR,94.62719,male
2338,MOZ,63.9541816711426,male
2339,MOZ,59.452701568603494,male
2340,MOZ,74.36055,male
2341,MOZ,79.84044,male
2342,MMR,88.56580352783199,male
2343,MMR,95.7881,male
2344,MMR,85.11967,male
2345,NAM,85.70274353027341,male
2346,NAM,91.14834,male
2347,NAM,83.23858,male
2348,NAM,93.45852,male
2349,NPL,45.0961418151855,male
2350,NPL,68.2296295166016,male
2351,NPL,80.61596999999999,male
2352,NPL,89.88401999999999,male
2353,NCL,97.0024871826172,male
2354,NCL,98.6569290161133,male
2355,NIC,83.63,male
2356,NIC,85.15562,male
2357,NER,26.230059999999998,male
2358,NER,52.44951999999999,male
2359,NER,34.53362,male
2360,NGA,81.3560333251953,male
2361,NGA,78.12795,male
2362,NGA,75.56594,male
2363,PRK,99.99944,male
2364,MKD,99.1444625854492,male
2365,MKD,98.98544,male
2366,OMN,97.86509000000001,male
2367,OMN,97.63412,male
2368,OMN,97.40565,male
2369,OMN,99.1306,male
2370,OMN,99.43405,male
2371,OMN,98.51479,male
2372,PAK,44.5028686523438,male
2373,PAK,67.14935302734379,male
2374,PAK,76.65172,male
2375,PAK,79.10218,male
2376,PAK,79.42005,male
2377,PAK,79.14432,male
2378,PAK,79.50414,male
2379,PAK,78.04241999999999,male
2380,PAK,80.28826,male
2381,PAK,79.40381,male
2382,PAK,79.76598,male
2383,PLW,94.193603515625,male
2384,PLW,97.366600036621,male
2385,PLW,99.76959000000001,male
2386,PLW,98.24561,male
2387,PSE,96.9136276245117,male
2388,PSE,99.02489,male
2389,PSE,99.0393,male
2390,PSE,99.13416,male
2391,PSE,99.21045,male
2392,PSE,99.23298,male
2393,PSE,99.21135,male
2394,PSE,99.25986,male
2395,PSE,99.34515999999999,male
2396,PSE,99.41883,male
2397,PSE,99.40579,male
2398,PSE,99.41046999999999,male
2399,PSE,99.45153,male
2400,PAN,95.92749786376949,male
2401,PAN,95.39389038085942,male
2402,PAN,96.53054,male
2403,PAN,97.93446999999999,male
2404,PNG,69.13374,male
2405,PRY,90.1732864379883,male
2406,PRY,95.85675048828129,male
2407,PRY,98.80972,male
2408,PRY,97.69171999999999,male
2409,PRY,98.04145,male
2410,PRY,98.50034000000001,male
2411,PRY,98.90615,male
2412,PRY,98.04035,male
2413,PER,96.513328552246,male
2414,PER,96.98548126220699,male
2415,PER,97.80303,male
2416,PER,97.92135,male
2417,PER,98.51275,male
2418,PER,98.01326,male
2419,PER,98.71934,male
2420,PER,99.15706,male
2421,PER,99.23966999999999,male
2422,PER,99.08887,male
2423,PHL,91.0633087158203,male
2424,PHL,96.2767333984375,male
2425,PHL,94.45826,male
2426,PHL,93.5783,male
2427,PHL,97.01995,male
2428,PHL,97.42543,male
2429,POL,99.7787399291992,male
2430,POL,99.9991073608398,male
2431,PRT,97.6643218994141,male
2432,PRT,99.14246368408199,male
2433,PRT,99.3918,male
2434,PRI,93.0182723999023,male
2435,PRI,92.2238998413085,male
2436,PRI,98.81458,male
2437,QAT,88.5272979736328,male
2438,QAT,94.1227569580078,male
2439,QAT,94.88588,male
2440,QAT,99.09515999999999,male
2441,QAT,95.31860999999999,male
2442,QAT,97.70183,male
2443,QAT,96.32373,male
2444,QAT,97.57916,male
2445,QAT,98.68559,male
2446,QAT,98.82146999999999,male
2447,QAT,98.38078,male
2448,ROU,99.1800689697266,male
2449,ROU,97.74423,male
2450,ROU,99.01409,male
2451,RUS,99.69100952148442,male
2452,RUS,99.67908,male
2453,RUS,99.66278,male
2454,RWA,59.6562004089355,male
2455,RWA,79.3672714233398,male
2456,RWA,78.52216999999999,male
2457,RWA,76.65858,male
2458,RWA,81.12005,male
2459,WSM,99.12000274658199,male
2460,WSM,99.02962,male
2461,STP,90.8198928833008,male
2462,STP,95.8085403442383,male
2463,STP,95.97399,male
2464,STP,83.05633,male
2465,STP,97.12077,male
2466,SAU,93.9633102416992,male
2467,SAU,98.07428,male
2468,SAU,96.95305,male
2469,SAU,99.30072,male
2470,SEN,49.1273002624512,male
2471,SEN,58.48508,male
2472,SEN,58.12517,male
2473,SEN,74.20335,male
2474,SEN,73.96651,male
2475,SEN,61.11376,male
2476,SRB,99.34544,male
2477,SRB,99.71523,male
2478,SYC,96.8068618774414,male
2479,SYC,98.4939804077148,male
2480,SYC,98.7706,male
2481,SYC,98.58672,male
2482,SLE,59.61425,male
2483,SLE,64.5305,male
2484,SGP,96.40878295898442,male
2485,SGP,98.8551177978516,male
2486,SGP,99.40999000000001,male
2487,SGP,99.73789000000001,male
2488,SGP,99.89365,male
2489,SGP,99.89686999999999,male
2490,SGP,99.89628,male
2491,SGP,99.89716,male
